#term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
GO:0051716	Cellular response to stimulus	28	6357	0.35	0.00053	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000261758,9606.ENSP00000269593,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000308782,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000312664,9606.ENSP00000321326,9606.ENSP00000348888,9606.ENSP00000356436,9606.ENSP00000357158,9606.ENSP00000360120,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000366091,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000451506,9606.ENSP00000479889,9606.ENSP00000499459,9606.ENSP00000500582	CSF3,CCL2,GDF15,MSTN,MESD,IGFBP4,AGRP,SOST,CCL11,GP6,WFIKKN2,LEP,CASP2,F2R,PIGR,PLA2G4A,FCRL1,ROR1,SFTPD,AGER,MOG,FOXO1,CCL26,RARRES2,TCL1A,IRAK4,IL19,AKT3
GO:0002376	Immune system process	16	2121	0.58	0.00097	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000302324,9606.ENSP00000312652,9606.ENSP00000321326,9606.ENSP00000348888,9606.ENSP00000357158,9606.ENSP00000361366,9606.ENSP00000362711,9606.ENSP00000364210,9606.ENSP00000366091,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000479889,9606.ENSP00000499459	CSF3,CCL2,CCL11,RNASE3,LEP,F2R,PIGR,FCRL1,SFTPD,TXLNA,AGER,MOG,CCL26,RARRES2,IRAK4,IL19
GO:0002682	Regulation of immune system process	13	1438	0.66	0.0019	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000260950,9606.ENSP00000303920,9606.ENSP00000312652,9606.ENSP00000348888,9606.ENSP00000356436,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000366091,9606.ENSP00000418009,9606.ENSP00000479889,9606.ENSP00000487363	CSF3,CCL2,MSTN,MZB1,LEP,PIGR,PLA2G4A,SFTPD,AGER,MOG,RARRES2,IRAK4,HAVCR1
GO:0050896	Response to stimulus	30	7835	0.29	0.0021	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000261758,9606.ENSP00000265052,9606.ENSP00000269593,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000302324,9606.ENSP00000308782,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000312664,9606.ENSP00000321326,9606.ENSP00000348888,9606.ENSP00000356436,9606.ENSP00000357158,9606.ENSP00000360120,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000366091,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000451506,9606.ENSP00000479889,9606.ENSP00000499459,9606.ENSP00000500582	CSF3,CCL2,GDF15,MSTN,MESD,MGLL,IGFBP4,AGRP,SOST,CCL11,RNASE3,GP6,WFIKKN2,LEP,CASP2,F2R,PIGR,PLA2G4A,FCRL1,ROR1,SFTPD,AGER,MOG,FOXO1,CCL26,RARRES2,TCL1A,IRAK4,IL19,AKT3
GO:0070887	Cellular response to chemical stimulus	17	2609	0.52	0.0025	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000356436,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000451506,9606.ENSP00000479889	CSF3,CCL2,GDF15,MSTN,AGRP,SOST,CCL11,WFIKKN2,LEP,PLA2G4A,SFTPD,AGER,FOXO1,CCL26,RARRES2,TCL1A,IRAK4
GO:0071310	Cellular response to organic substance	15	2019	0.57	0.0025	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000364210,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000451506,9606.ENSP00000479889	CSF3,CCL2,GDF15,MSTN,AGRP,SOST,CCL11,WFIKKN2,LEP,AGER,FOXO1,CCL26,RARRES2,TCL1A,IRAK4
GO:0007167	Enzyme-linked receptor protein signaling pathway	9	641	0.85	0.0026	9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000301691,9606.ENSP00000308782,9606.ENSP00000311184,9606.ENSP00000348888,9606.ENSP00000360120,9606.ENSP00000368880,9606.ENSP00000418009	GDF15,MSTN,SOST,GP6,WFIKKN2,PIGR,ROR1,FOXO1,RARRES2
GO:0043410	Positive regulation of MAPK cascade	8	481	0.92	0.0026	9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000269593,9606.ENSP00000302234,9606.ENSP00000312652,9606.ENSP00000321326,9606.ENSP00000364210,9606.ENSP00000378365	CCL2,GDF15,IGFBP4,CCL11,LEP,F2R,AGER,CCL26
GO:0048522	Positive regulation of cellular process	25	5584	0.35	0.0026	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000261758,9606.ENSP00000269593,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000303920,9606.ENSP00000308782,9606.ENSP00000312652,9606.ENSP00000312664,9606.ENSP00000321326,9606.ENSP00000356436,9606.ENSP00000360120,9606.ENSP00000362948,9606.ENSP00000364210,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000451506,9606.ENSP00000479889,9606.ENSP00000487363,9606.ENSP00000499459,9606.ENSP00000500582	CSF3,CCL2,GDF15,MSTN,MESD,IGFBP4,SOST,CCL11,MZB1,GP6,LEP,CASP2,F2R,PLA2G4A,ROR1,MED18,AGER,FOXO1,CCL26,RARRES2,TCL1A,IRAK4,HAVCR1,IL19,AKT3
GO:0043408	Regulation of MAPK cascade	9	668	0.83	0.0032	9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000269593,9606.ENSP00000302234,9606.ENSP00000312652,9606.ENSP00000321326,9606.ENSP00000364210,9606.ENSP00000368880,9606.ENSP00000378365	CCL2,GDF15,IGFBP4,CCL11,LEP,F2R,AGER,FOXO1,CCL26
GO:0050794	Regulation of cellular process	35	11025	0.21	0.0032	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000261758,9606.ENSP00000265052,9606.ENSP00000269593,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000303920,9606.ENSP00000308782,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000312664,9606.ENSP00000321326,9606.ENSP00000324763,9606.ENSP00000340292,9606.ENSP00000348888,9606.ENSP00000356436,9606.ENSP00000357158,9606.ENSP00000360120,9606.ENSP00000361366,9606.ENSP00000362948,9606.ENSP00000364210,9606.ENSP00000366091,9606.ENSP00000367001,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000451506,9606.ENSP00000479889,9606.ENSP00000487363,9606.ENSP00000499459,9606.ENSP00000500582	CSF3,CCL2,GDF15,MSTN,MESD,MGLL,IGFBP4,AGRP,SOST,CCL11,MZB1,GP6,WFIKKN2,LEP,CASP2,F2R,WFIKKN1,DLK1,PIGR,PLA2G4A,FCRL1,ROR1,SFTPD,MED18,AGER,MOG,DPP6,FOXO1,CCL26,RARRES2,TCL1A,IRAK4,HAVCR1,IL19,AKT3
GO:0048245	Eosinophil chemotaxis	3	17	1.95	0.0044	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000378365	CCL2,CCL11,CCL26
GO:0001936	Regulation of endothelial cell proliferation	5	138	1.26	0.0048	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000312652,9606.ENSP00000378365,9606.ENSP00000500582	CCL2,CCL11,LEP,CCL26,AKT3
GO:0006954	Inflammatory response	8	538	0.88	0.0048	9606.ENSP00000225831,9606.ENSP00000265052,9606.ENSP00000269593,9606.ENSP00000302234,9606.ENSP00000321326,9606.ENSP00000364210,9606.ENSP00000378365,9606.ENSP00000418009	CCL2,MGLL,IGFBP4,CCL11,F2R,AGER,CCL26,RARRES2
GO:0050900	Leukocyte migration	6	249	1.09	0.0048	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000312652,9606.ENSP00000361366,9606.ENSP00000378365,9606.ENSP00000479889	CCL2,CCL11,LEP,SFTPD,CCL26,IRAK4
GO:0097529	Myeloid leukocyte migration	5	138	1.26	0.0048	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000361366,9606.ENSP00000378365,9606.ENSP00000479889	CCL2,CCL11,SFTPD,CCL26,IRAK4
GO:0008284	Positive regulation of cell population proliferation	10	945	0.73	0.0055	9606.ENSP00000225474,9606.ENSP00000302234,9606.ENSP00000303920,9606.ENSP00000312652,9606.ENSP00000321326,9606.ENSP00000364210,9606.ENSP00000378365,9606.ENSP00000451506,9606.ENSP00000479889,9606.ENSP00000500582	CSF3,CCL11,MZB1,LEP,F2R,AGER,CCL26,TCL1A,IRAK4,AKT3
GO:0042221	Response to chemical	20	4010	0.4	0.0081	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000302324,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000321326,9606.ENSP00000348888,9606.ENSP00000356436,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000451506,9606.ENSP00000479889	CSF3,CCL2,GDF15,MSTN,AGRP,SOST,CCL11,RNASE3,WFIKKN2,LEP,F2R,PIGR,PLA2G4A,SFTPD,AGER,FOXO1,CCL26,RARRES2,TCL1A,IRAK4
GO:0014068	Positive regulation of phosphatidylinositol 3-kinase signaling	4	79	1.41	0.0093	9606.ENSP00000225474,9606.ENSP00000312652,9606.ENSP00000321326,9606.ENSP00000360120	CSF3,LEP,F2R,ROR1
GO:0010033	Response to organic substance	16	2692	0.48	0.0105	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000321326,9606.ENSP00000364210,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000451506,9606.ENSP00000479889	CSF3,CCL2,GDF15,MSTN,AGRP,SOST,CCL11,WFIKKN2,LEP,F2R,AGER,FOXO1,CCL26,RARRES2,TCL1A,IRAK4
GO:0051241	Negative regulation of multicellular organismal process	10	1035	0.69	0.0106	9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000312652,9606.ENSP00000321326,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000368880,9606.ENSP00000499459	GDF15,MSTN,SOST,CCL11,LEP,F2R,SFTPD,AGER,FOXO1,IL19
GO:1990266	Neutrophil migration	4	92	1.34	0.0149	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000378365,9606.ENSP00000479889	CCL2,CCL11,CCL26,IRAK4
GO:0050865	Regulation of cell activation	8	658	0.79	0.0150	9606.ENSP00000225831,9606.ENSP00000303920,9606.ENSP00000308782,9606.ENSP00000312652,9606.ENSP00000356436,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000487363	CCL2,MZB1,GP6,LEP,PLA2G4A,SFTPD,AGER,HAVCR1
GO:0042755	Eating behavior	3	31	1.69	0.0153	9606.ENSP00000252809,9606.ENSP00000290953,9606.ENSP00000312652	GDF15,AGRP,LEP
GO:0002684	Positive regulation of immune system process	9	874	0.72	0.0159	9606.ENSP00000225831,9606.ENSP00000260950,9606.ENSP00000303920,9606.ENSP00000312652,9606.ENSP00000356436,9606.ENSP00000364210,9606.ENSP00000366091,9606.ENSP00000418009,9606.ENSP00000487363	CCL2,MSTN,MZB1,LEP,PLA2G4A,AGER,MOG,RARRES2,HAVCR1
GO:0071495	Cellular response to endogenous stimulus	10	1103	0.66	0.0159	9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000364210,9606.ENSP00000368880,9606.ENSP00000418009	CCL2,GDF15,MSTN,AGRP,SOST,WFIKKN2,LEP,AGER,FOXO1,RARRES2
GO:0071347	Cellular response to interleukin-1	4	98	1.31	0.0168	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000378365,9606.ENSP00000479889	CCL2,CCL11,CCL26,IRAK4
GO:0006952	Defense response	11	1394	0.6	0.0199	9606.ENSP00000225831,9606.ENSP00000265052,9606.ENSP00000269593,9606.ENSP00000302234,9606.ENSP00000302324,9606.ENSP00000321326,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000479889	CCL2,MGLL,IGFBP4,CCL11,RNASE3,F2R,SFTPD,AGER,CCL26,RARRES2,IRAK4
GO:0070374	Positive regulation of ERK1 and ERK2 cascade	5	213	1.07	0.0217	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000321326,9606.ENSP00000364210,9606.ENSP00000378365	CCL2,CCL11,F2R,AGER,CCL26
GO:0030335	Positive regulation of cell migration	7	529	0.83	0.0238	9606.ENSP00000260950,9606.ENSP00000302234,9606.ENSP00000321326,9606.ENSP00000364210,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000500582	MSTN,CCL11,F2R,AGER,CCL26,RARRES2,AKT3
GO:0019221	Cytokine-mediated signaling pathway	6	369	0.91	0.0267	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000312652,9606.ENSP00000378365,9606.ENSP00000479889	CSF3,CCL2,CCL11,LEP,CCL26,IRAK4
GO:0050920	Regulation of chemotaxis	5	227	1.05	0.0269	9606.ENSP00000225831,9606.ENSP00000260950,9606.ENSP00000364210,9606.ENSP00000378365,9606.ENSP00000418009	CCL2,MSTN,AGER,CCL26,RARRES2
GO:0002548	Monocyte chemotaxis	3	43	1.55	0.0296	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000378365	CCL2,CCL11,CCL26
GO:0009605	Response to external stimulus	14	2355	0.48	0.0296	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000302324,9606.ENSP00000312652,9606.ENSP00000312664,9606.ENSP00000321326,9606.ENSP00000361366,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000479889	CSF3,CCL2,GDF15,SOST,CCL11,RNASE3,LEP,CASP2,F2R,SFTPD,FOXO1,CCL26,RARRES2,IRAK4
GO:0043152	Induction of bacterial agglutination	2	6	2.23	0.0296	9606.ENSP00000302324,9606.ENSP00000361366	RNASE3,SFTPD
GO:0044419	Biological process involved in interspecies interaction between organisms	11	1490	0.57	0.0298	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000302324,9606.ENSP00000321326,9606.ENSP00000361366,9606.ENSP00000366091,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000479889,9606.ENSP00000487363	CSF3,CCL2,CCL11,RNASE3,F2R,SFTPD,MOG,CCL26,RARRES2,IRAK4,HAVCR1
GO:0071675	Regulation of mononuclear cell migration	4	125	1.21	0.0324	9606.ENSP00000225831,9606.ENSP00000260950,9606.ENSP00000364210,9606.ENSP00000418009	CCL2,MSTN,AGER,RARRES2
GO:0051239	Regulation of multicellular organismal process	15	2749	0.44	0.0348	9606.ENSP00000225474,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000265052,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000312652,9606.ENSP00000321326,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000366091,9606.ENSP00000368880,9606.ENSP00000499459,9606.ENSP00000500582	CSF3,GDF15,MSTN,MGLL,AGRP,SOST,CCL11,LEP,F2R,SFTPD,AGER,MOG,FOXO1,IL19,AKT3
GO:0022602	Ovulation cycle process	3	48	1.5	0.0352	9606.ENSP00000260950,9606.ENSP00000312652,9606.ENSP00000312664	MSTN,LEP,CASP2
GO:0002694	Regulation of leukocyte activation	7	601	0.77	0.0411	9606.ENSP00000225831,9606.ENSP00000303920,9606.ENSP00000312652,9606.ENSP00000356436,9606.ENSP00000361366,9606.ENSP00000364210,9606.ENSP00000487363	CCL2,MZB1,LEP,PLA2G4A,SFTPD,AGER,HAVCR1
GO:0048247	Lymphocyte chemotaxis	3	51	1.47	0.0411	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000378365	CCL2,CCL11,CCL26
GO:0030838	Positive regulation of actin filament polymerization	3	53	1.46	0.0437	9606.ENSP00000225474,9606.ENSP00000302234,9606.ENSP00000378365	CSF3,CCL11,CCL26
GO:0006959	Humoral immune response	5	268	0.97	0.0441	9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000302324,9606.ENSP00000361366,9606.ENSP00000418009	CCL2,CCL11,RNASE3,SFTPD,RARRES2
GO:0042327	Positive regulation of phosphorylation	8	826	0.69	0.0441	9606.ENSP00000225474,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000312652,9606.ENSP00000360120,9606.ENSP00000364210,9606.ENSP00000418009,9606.ENSP00000451506	CSF3,GDF15,MSTN,LEP,ROR1,AGER,RARRES2,TCL1A
GO:0006955	Immune response	10	1321	0.58	0.0447	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000302234,9606.ENSP00000302324,9606.ENSP00000348888,9606.ENSP00000361366,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000479889,9606.ENSP00000499459	CSF3,CCL2,CCL11,RNASE3,PIGR,SFTPD,CCL26,RARRES2,IRAK4,IL19
GO:0009987	Cellular process	38	14826	0.11	0.0481	9606.ENSP00000225474,9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000261758,9606.ENSP00000263368,9606.ENSP00000265052,9606.ENSP00000269593,9606.ENSP00000290953,9606.ENSP00000301691,9606.ENSP00000302234,9606.ENSP00000302324,9606.ENSP00000303920,9606.ENSP00000308782,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000312664,9606.ENSP00000321326,9606.ENSP00000324763,9606.ENSP00000340292,9606.ENSP00000348888,9606.ENSP00000356436,9606.ENSP00000357158,9606.ENSP00000360120,9606.ENSP00000361366,9606.ENSP00000362711,9606.ENSP00000362948,9606.ENSP00000364210,9606.ENSP00000366091,9606.ENSP00000367001,9606.ENSP00000368880,9606.ENSP00000378365,9606.ENSP00000418009,9606.ENSP00000451506,9606.ENSP00000479889,9606.ENSP00000487363,9606.ENSP00000499459,9606.ENSP00000500582	CSF3,CCL2,GDF15,MSTN,MESD,BLVRB,MGLL,IGFBP4,AGRP,SOST,CCL11,RNASE3,MZB1,GP6,WFIKKN2,LEP,CASP2,F2R,WFIKKN1,DLK1,PIGR,PLA2G4A,FCRL1,ROR1,SFTPD,TXLNA,MED18,AGER,MOG,DPP6,FOXO1,CCL26,RARRES2,TCL1A,IRAK4,HAVCR1,IL19,AKT3
GO:0048585	Negative regulation of response to stimulus	11	1612	0.54	0.0481	9606.ENSP00000225831,9606.ENSP00000252809,9606.ENSP00000260950,9606.ENSP00000269593,9606.ENSP00000301691,9606.ENSP00000311184,9606.ENSP00000312652,9606.ENSP00000324763,9606.ENSP00000340292,9606.ENSP00000368880,9606.ENSP00000499459	CCL2,GDF15,MSTN,IGFBP4,SOST,WFIKKN2,LEP,WFIKKN1,DLK1,FOXO1,IL19
